Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1051,48.0,Male,Boots,Footwear,4923,LUCKNOW,M,Beige,Winter,3.8,Yes,Next Day Air,Yes,Yes,19,Debit Card,Monthly
1052,45.0,Female,Trousers,Clothing,4105,AGRA,M,Indigo,Fall,2.6,Yes,Free Shipping,Yes,Yes,39,credit card,Annually
1053,60.0,female,Boots,Footwear,2636,KOCHI,XL,Pink,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,1,Credit Card,Fortnightly
1054,59.0,Male,Lehenga,Clothing,5395,Mumbai,M,Blue,Spring,3.3,No,2-Day Shipping,Yes,Yes,10,Debit Card,Bi-Weekly
1055,18.0,Male,Ethnic Top,Clothing,7385,Delhi  ,L,Cyan,Winter,4.9,No,Express,Yes,Yes,48,Google Pay,Quarterly
1056,70.0,Male,Jacket,Outerwear,2160,vadodara,M,Orange,Spring,3.3,No,Next Day Air,Yes,Yes,24,Debit Card,Annually
1057,20.0,F,Jacket,Clothing,4694,Pune,L,Black,Winter,2.9,No,2-Day Shipping,Yes,Yes,42,Google Pay,Fortnightly
1058,65.0,Male,Jacket,Outerwear,1850,Ahmedabad,S,Maroon,Spring,4.4,No,2-Day Shipping,Yes,Yes,20,phonepe,Weekly
1059,29.0,Male,Shawl,Accessories,2519,DELHI,L,Violet,Summer,3.1,No,Next Day Air,Yes,Yes,49,Google Pay,Every 3 Months
1060,22.0,female,Jacket,Outerwear,2439,,M,Beige,Winter,2.5,No,Standard,Yes,Yes,25,Net Banking,Monthly
1061,27.0,Female,Saree,Clothing,2483,Ahmedabad,S,Gray,Summer,2.6,No,Next Day Air,Yes,Yes,21,UPI,Every 3 Months
1062,36.0,Male,Coat,Outerwear,4477,surat,M,Gray,Summer,4.4,No,Free Shipping,Yes,Yes,12,paytm,Every 3 Months
1063,59.0,M,Sneakers,Footwear,5496, Chennai ,M,Brown,Fall,2.6,No,Next Day Air,Yes,Yes,21,UPI,Every 3 Months
1064,62.0,Male,Shirt,Clothing,2244,Bengaluru,S,Indigo,Summer,3.3,No,Free Shipping,Yes,Yes,35,UPI,Monthly
1065,34.0,Male,Backpack,Accessories,1923,Agra,M,Violet,Spring,3.5,No,Express,Yes,Yes,42,Credit Card,Every 3 Months
1066,59.0,Male,Jeans,Clothing,1411,Delhi,XL,Blue,Spring,4.1,No,Store Pickup,Yes,Yes,3,Paytm,Every 3 Months
1067,49.0,female,Coat,Outerwear,7299,Surat,M,Red,Winter,4.0,No,Store Pickup,Yes,Yes,11,Credit Card,Bi-Weekly
1068,18.0,Male,Jeans,Clothing,3080,Ahmedabad,S,Peach,Summer,2.7,No,2-Day Shipping,Yes,Yes,22, Google Pay ,Quarterly
1069,55.0,Female,T-Shirt,Clothing,7072, Mumbai ,M,Olive,Fall,2.5,No,Standard,Yes,Yes,47,Debit Card,Weekly
1070,38.0,Female,Jeans,Clothing,5994,Bengaluru,XL,White,Fall,4.3,No,Next Day Air,Yes,Yes,33,CASH,Every 3 Months
1071,,Male,Sunglasses,Accessories,5603,Kochi  ,M,Magenta,Summer,3.3,No,Free Shipping,Yes,Yes,50,Cash,Weekly
1072,61.0,Female,Cap,Accessories,6162,kochi,M,Beige,Summer,2.6,No,Express,Yes,Yes,46,Cash,Monthly
1073,48.0,M,Lehenga,Clothing,6980,Chandigarh,L,Gold,Fall,,No,Express,Yes,Yes,34,Google Pay,Fortnightly
1074,22.0,Female,Backpack,Accessories,7371,Indore,XL,Purple,Spring,4.0,No,Store Pickup,Yes,Yes,33,Paytm,Monthly
1075,48.0,Female,Scarf,Accessories,5313, Hyderabad ,S,White,Fall,2.6,No,Standard,Yes,Yes,45,PhonePe,Fortnightly
1076,57.0,Male,Shawl,Accessories,3615,Varanasi,L,Indigo,Summer,4.9,No,Next Day Air,Yes,Yes,32,GPay,Bi-Weekly
1077,33.0,Male,Coat,Outerwear,5497,CHENNAI,L,Charcoal,Spring,2.9,No,Standard,Yes,Yes,47,upi,Bi-Weekly
1078,58.0,Male,Jacket,Outerwear,2148, Kochi ,M,Pink,Winter,3.7,No,Standard,Yes,Yes,5,PAYTM,Quarterly
1079,37.0,Male,Trousers,Clothing,4300,INDORE,M,Silver,Fall,4.4,No,Express,Yes,Yes,49,,Fortnightly
1080,18.0,Male,Coat,Outerwear,2411,Vadodara,S,Blue,Summer,4.4,No,Free Shipping,Yes,Yes,48,Google Pay,Monthly
1081,65.0,Male,Sunglasses,Accessories,4388,Pune,L,Blue,Fall,3.8,No,Express,Yes,Yes,22,Google Pay,Every 3 Months
1082,62.0,female,Shawl,Accessories,2282, Lucknow ,XL,Brown,Spring,4.5,No,Standard,Yes,Yes,45,credit card,Annually
1083,54.0,Other,Shawl,Accessories,6429,Pune,XL,Cyan,Winter,2.6,No,Next Day Air,Yes,Yes,30,Credit Card,Quarterly
1084,35.0,Female,Watch,Accessories,7368, Delhi ,L,Teal,Summer,3.3,No,Store Pickup,Yes,Yes,43,UPI,Weekly
1085,34.0,Female,Ethnic Top,Clothing,2669,Agra,S,Purple,Fall,4.1,No,Next Day Air,Yes,Yes,48,Net Banking,Quarterly
1086,25.0,Male,Watch,Accessories,6491,Indore  ,M,Turquoise,Winter,3.0,No,Store Pickup,Yes,Yes,23,Paytm,Fortnightly
1087,53.0,Female,Cap,Accessories,4623, Agra ,M,Olive,Winter,3.0,No,Free Shipping,Yes,Yes,27,Cash,Bi-Weekly
1088,45.0,Male,Kurta,Clothing,5469,Hyderabad,S,White,Winter,3.4,No,Next Day Air,Yes,Yes,7,Phone Pay,Monthly
1089,49.0,Male,Trousers,Clothing,1392,vadodara,M,Turquoise,Winter,2.7,No,Free Shipping,Yes,Yes,2,PHONEPE,Weekly
1090,40.0,Female,Backpack,Accessories,4444,MUMBAI,M,Silver,Spring,3.8,No,Next Day Air,Yes,Yes,33,PAYTM,Bi-Weekly
1091,38.0,male,Wallet,Accessories,4487,Delhi,M,Violet,Spring,4.2,No,Store Pickup,Yes,Yes,27,upi,Fortnightly
1092,44.0,Female,Kurti,Clothing,5915,Surat,L,Lavender,Spring,4.7,No,Store Pickup,Yes,Yes,6,Cash,Fortnightly
1093,68.0,Female,Wallet,Accessories,3629, Chennai ,L,Magenta,Spring,4.1,No,2-Day Shipping,Yes,Yes,20,credit card,Quarterly
1094,60.0,Female,Mojaris,Footwear,3414,VARANASI,S,Indigo,Winter,4.2,No,2-Day Shipping,Yes,Yes,46, Credit Card ,Every 3 Months
1095,25.0,F,Cap,Accessories,2975, Chandigarh ,M,Black,Winter,4.8,No,Next Day Air,Yes,Yes,25,Credit Card,Quarterly
1096,19.0,female,Coat,Outerwear,2618,Lucknow  ,S,Peach,Summer,3.0,No,Free Shipping,Yes,Yes,30,PhonePe,Quarterly
1097,57.0,Male,Coat,Outerwear,3368,mumbai,S,Beige,Fall,2.6,No,Standard,Yes,Yes,48,PhonePe,Annually
1098,58.0,Male,Scarf,Accessories,2123,Bengaluru,M,Black,Summer,3.2,No,Store Pickup,Yes,Yes,47, UPI ,Weekly
1099,49.0,Female,Backpack,Accessories,7337,Bhopal,S,Turquoise,Spring,3.6,No,Next Day Air,Yes,Yes,27,phonepe,Weekly
1100,19.0,Male,Kurti,Clothing,5331,Varanasi  ,M,Peach,Fall,2.6,No,Next Day Air,Yes,Yes,45,GOOGLE PAY,Fortnightly
1101,50.0,Male,Saree,Clothing,2098, Chennai ,L,Gold,Spring,4.4,No,Express,Yes,Yes,2,PhonePe,Weekly
1102,30.0,Male,Cap,Accessories,5516, Chennai ,XL,Silver,Fall,3.0,No,Free Shipping,Yes,Yes,39,Credit Card,Fortnightly
1103,52.0,Female,Ethnic Top,Clothing,6312,KOLKATA,M,Peach,Fall,2.9,No,Express,Yes,Yes,24,UPI,Fortnightly
1104,35.0,male,T-Shirt,Clothing,1579,Jaipur,S,Charcoal,Spring,4.3,No,Free Shipping,Yes,Yes,8,Paytm,Bi-Weekly
1105,35.0,Female,Sunglasses,Accessories,2168, Mumbai ,M,Beige,Fall,3.1,No,Express,Yes,Yes,8,Paytm,Quarterly
1106,33.0,Male,Saree,Clothing,6327, Bhopal ,S,Olive,Spring,3.0,No,Next Day Air,Yes,Yes,6,UPI,Every 3 Months
1107,52.0,Male,Trousers,Clothing,7086,Bengaluru,L,Violet,Winter,3.6,No,Store Pickup,Yes,Yes,12, Google Pay ,Fortnightly
1108,69.0,Male,Mojaris,Footwear,4767, Varanasi ,M,Peach,Fall,2.8,No,Store Pickup,Yes,Yes,26,Paytm,Weekly
1109,27.0,male,Jeans,Clothing,1703,Bhopal,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Credit Card,Fortnightly
1110,66.0,Female,Jeans,Clothing,7096,NAGPUR,L,Violet,Winter,,No,Next Day Air,Yes,Yes,2,Paytm,Weekly
1111,28.0,Male,Ethnic Top,Clothing,4695,Lucknow,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31,Paytm,Bi-Weekly
1112,22.0,Male,Shoes,Footwear,5034,Kochi,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly
1113,69.0,Male,Kurta,Clothing,4872,Nagpur,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PHONEPE,Quarterly
1114,28.0,Male,Shawl,Accessories,5804,Vadodara,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,Google Pay,Bi-Weekly
1115,55.0,Male,Jacket,Clothing,1924,agra,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47,Cash,Every 3 Months
1116,30.0,Male,Belt,Accessories,4312,Nagpur  ,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37,,Weekly
1117,67.0,Female,Handbag,Accessories,7201,Kochi,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39,Credit Card,Fortnightly
1118,25.0,Female,Belt,Accessories,5675,Jaipur,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24,Debit Card,Monthly
1119,49.0,M,Handbag,Accessories,4745, Ahmedabad ,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,UPI,Every 3 Months
1120,34.0,M,Shawl,Accessories,2662, Mumbai ,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Net Banking,Weekly
1121,22.0,Male,Loafers,Footwear,6272,PATNA,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Google Pay,Monthly
1122,63.0,M,Ethnic Top,Clothing,4290, Pune ,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,PhonePe,Quarterly
1123,70.0,female,Cap,Accessories,4587,jaipur,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Debit Card,Annually
1124,36.0,Female,Backpack,Accessories,4890,Chandigarh,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly
1125,42.0,M,Saree,Clothing,1497,kochi,M,Orange,Spring,,No,Express,Yes,Yes,40, Credit Card ,Quarterly
1126,27.0,Other,Sneakers,Footwear,6877,HYDERABAD,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,CASH,Weekly
1127,23.0,Male,Wallet,Accessories,4377,Patna,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Cash,Fortnightly
1128,50.0,Male,Jacket,Clothing,4055,Mumbai,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22, Cash ,Monthly
1129,56.0,Male,Shawl,Accessories,2221,Chennai,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly
1130,37.0,Male,Kurta,Clothing,4990,Chandigarh,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Net Banking,Fortnightly
1131,67.0,Female,Belt,Accessories,2914, Kolkata ,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PhonePe,Bi-Weekly
1132,67.0,Male,Lehenga,Clothing,5281,Vadodara,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Debit Card,Monthly
1133,50.0,Male,Jacket,Clothing,7323,Lucknow  ,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Debit Card,Fortnightly
1134,36.0,Female,Shoes,Footwear,2650,HYDERABAD,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Net Banking,Weekly
1135,62.0,Female,T-Shirt,Clothing,6085,Jaipur,M,Brown,Summer,,No,Express,Yes,Yes,2,DEBIT CARD,Every 3 Months
1136,65.0,Female,Saree,Clothing,6851,Kolkata,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Credit Card,Quarterly
1137,23.0,Female,Shawl,Accessories,6110, Mumbai ,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Credit Card,Monthly
1138,46.0,M,Lehenga,Clothing,7021,nagpur,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16, UPI ,Every 3 Months
1139,18.0,Female,Trousers,Clothing,2752,CHENNAI,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Paytm,Fortnightly
1140,58.0,F,Coat,Outerwear,3795,kolkata,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Google Pay,Bi-Weekly
1141,31.0,Female,Shirt,Clothing,2981, Bhopal ,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6,UPI,Every 3 Months
1142,39.0,Female,Backpack,Accessories,2653,Lucknow,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23, PhonePe ,Fortnightly
1143,69.0,Male,Jeans,Clothing,5880,KOLKATA,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Debit Card,Bi-Weekly
1144,68.0,Other,Loafers,Footwear,1557,Ahmedabad,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43, Credit Card ,Quarterly
1145,41.0,Male,Saree,Clothing,4109,Mumbai,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Debit Card,Fortnightly
1146,31.0,Other,Loafers,Footwear,6708,Bhopal,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Credit Card,Every 3 Months
1147,48.0,Male,Slippers,Footwear,2652,Patna,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Cash,Every 3 Months
1148,59.0,Female,Backpack,Accessories,2846,PUNE,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Google Pay,Annually
1149,34.0,male,Jacket,Clothing,5057,Lucknow  ,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,UPI,Fortnightly
1150,21.0,Male,Sunglasses,Accessories,3176,Patna,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,UPI,Annually
1151,29.0,male,Cap,Accessories,2783,Nagpur,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,phonepe,Bi-Weekly
1152,41.0,Female,Shirt,Clothing,6319,Kochi,M,Gray,Spring,,No,Express,Yes,Yes,24,Cash,Weekly
1153,62.0,M,Backpack,Accessories,3787,mumbai,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,UPI,Every 3 Months
1154,27.0,Other,Kurti,Clothing,3238,Chandigarh,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,upi,Quarterly
1155,49.0,female,Kurti,Clothing,6203,DELHI,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,paytm,Bi-Weekly
1156,67.0,M,T-Shirt,Clothing,3918,Agra,S,Red,Fall,2.6,No,Express,Yes,Yes,47,Net Banking,Quarterly
1157,20.0,Male,Loafers,Footwear,1398,Hyderabad,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Google Pay,Every 3 Months
1158,37.0,Female,Sunglasses,Accessories,4983,agra,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,DEBIT CARD,Quarterly
1159,69.0,Female,Watch,Accessories,6807,Chandigarh,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41, Net Banking ,Annually
1160,66.0,Other,Sunglasses,Accessories,4099,AHMEDABAD,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,UPI,Every 3 Months
1161,37.0,Male,Belt,Accessories,3281, Chandigarh ,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Phone Pay,Bi-Weekly
1162,63.0,Female,Kurti,Clothing,4024,Hyderabad  ,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,DEBIT CARD,Monthly
1163,47.0,Male,Shoes,Footwear,7056,Nagpur,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,Credit Card,Weekly
1164,26.0,Female,Lehenga,Clothing,4158,Pune,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Cash,Monthly
1165,68.0,Female,Jeans,Clothing,7347,Ahmedabad,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,Cash,Quarterly
1166,51.0,M,Shirt,Clothing,4947,Bengaluru  ,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,upi,Every 3 Months
1167,48.0,Female,Lehenga,Clothing,3685,Mumbai,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,UPI,Fortnightly
1168,60.0,Female,Saree,Clothing,6042,Surat,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,Debit Card,Quarterly
1169,68.0,Female,Sunglasses,Accessories,6668,CHENNAI,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Net Banking,Fortnightly
1170,25.0,male,Wallet,Accessories,7004,Delhi,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3, Credit Card ,Annually
1171,57.0,Other,Shirt,Clothing,4804,HYDERABAD,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Paytm,Bi-Weekly
1172,41.0,,Jacket,Clothing,4301,Surat,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15,Google Pay,Annually
1173,59.0,,Coat,Outerwear,5130,varanasi,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,PAYTM,Bi-Weekly
1174,44.0,male,Shawl,Accessories,5870,AGRA,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Net Banking,Bi-Weekly
1175,42.0,Female,Wallet,Accessories,2440, Bengaluru ,M,Black,Winter,4.3,No,Express,Yes,Yes,19,PhonePe,Bi-Weekly
1176,35.0,Male,Shawl,Accessories,6099,Varanasi,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,Debit Card,Quarterly
1177,36.0,Female,T-Shirt,Clothing,6241, Chandigarh ,M,Red,Winter,,No,Free Shipping,Yes,Yes,39,upi,Quarterly
1178,54.0,male,Saree,Clothing,1430,NAGPUR,M,Black,Spring,4.8,No,Standard,Yes,Yes,24, Paytm ,Monthly
1179,37.0,Male,Ethnic Top,Clothing,1480,Patna,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Google Pay,Annually
1180,20.0,female,Kurti,Clothing,2631,Chandigarh,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44, PhonePe ,Annually
1181,23.0,Female,Lehenga,Clothing,1583, Mumbai ,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly
1182,61.0,Female,T-Shirt,Clothing,7379,jaipur,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Net Banking,Quarterly
1183,37.0,Male,Cap,Accessories,1760, Mumbai ,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45,Paytm,Quarterly
1184,23.0,Female,Kurta,Clothing,3077,JAIPUR,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,,Weekly
1185,63.0,Male,Cap,Accessories,5509,Jaipur,S,Indigo,Fall,3.4,No,Express,Yes,Yes,19,google pay,Annually
1186,47.0,male,Trousers,Clothing,4706,Ahmedabad,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,UPI,Monthly
1187,63.0,male,Jacket,Clothing,5090,Nagpur,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,UPI,Annually
1188,,Female,Wallet,Accessories,6492, Delhi ,L,Maroon,Fall,3.0,No,Express,Yes,Yes,37, PhonePe ,Every 3 Months
1189,68.0,M,Shirt,Clothing,2200,Chandigarh,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,google pay,Weekly
1190,64.0,Male,T-Shirt,Clothing,7241,Ahmedabad,XL,Teal,Summer,,No,Free Shipping,Yes,Yes,28,CREDIT CARD,Annually
1191,62.0,Other,Shirt,Clothing,3245,Lucknow,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,31,CASH,Weekly
1192,34.0,Male,Saree,Clothing,5411,Pune,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50,Net Banking,Quarterly
1193,49.0,Male,Coat,Outerwear,4053,Bengaluru,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,42,UPI,Quarterly
1194,,Female,Jacket,Outerwear,4169,Bengaluru,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,Yes,18,net banking,Fortnightly
1195,50.0,Male,Shirt,Clothing,3599, Vadodara ,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,google pay,Fortnightly
1196,25.0,female,Cap,Accessories,7000,Chennai,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,33,upi,Monthly
1197,30.0,Female,Shawl,Accessories,6434,Bhopal  ,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Paytm,Bi-Weekly
1198,54.0,Male,Slippers,Footwear,6966,Bhopal,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26,PAYTM,Annually
1199,40.0,female,Lehenga,Clothing,3791,agra,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Google Pay,Annually
1200,49.0,Male,Boots,Footwear,6774,Kolkata,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3,Cash,Weekly
1201,27.0,Female,Coat,Outerwear,1570,Mumbai,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PhonePe,Weekly
1202,27.0,Female,Boots,Footwear,4698,bhopal,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46, Credit Card ,Fortnightly
1203,48.0,Male,Scarf,Accessories,1999,AGRA,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14,Paytm,Every 3 Months
1204,40.0,,Sneakers,Footwear,6109,Chennai,M,Orange,Winter,3.7,No,Free Shipping,Yes,Yes,23,PhonePe,Annually
1205,67.0,Male,Shawl,Accessories,6933,Bhopal,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months
1206,52.0,male,Belt,Accessories,7338,Nagpur  ,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38,Paytm,Fortnightly
719,22.0,Female,T-Shirt,Clothing,1461,kochi,M,Peach,Summer,4.6,Yes,Standard,Yes,Yes,25,PhonePe,Annually
1208,62.0,Male,Sandals,Footwear,6937,Lucknow,M,White,Summer,4.1,No,Next Day Air,Yes,Yes,48,Debit Card,Every 3 Months
1209,20.0,Male,Loafers,Footwear,7465,NAGPUR,S,Red,Winter,,No,2-Day Shipping,Yes,Yes,8,UPI,Annually
1210,41.0,Male,Trousers,Clothing,4640, Surat ,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16,Google Pay,Monthly
1211,34.0,Female,Scarf,Accessories,5824,bhopal,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,5,Paytm,Quarterly
1212,23.0,Male,Lehenga,Clothing,6850,indore,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,14,Paytm,Every 3 Months
1213,32.0,Female,Boots,Footwear,5736,agra,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,NET BANKING,Weekly
1214,68.0,Male,Wallet,Accessories,3928, Ahmedabad ,XL,Black,Spring,3.7,No,Express,Yes,Yes,14,UPI,Every 3 Months
1215,30.0,male,Jacket,Outerwear,5960,NAGPUR,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,5,Paytm,Every 3 Months
1216,66.0,Female,Shirt,Clothing,1361, Chennai ,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,Yes,15, Paytm ,Every 3 Months
1217,62.0,Male,Jeans,Clothing,2519,Indore  ,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,3,Debit Card,Every 3 Months
1218,50.0,Female,Loafers,Footwear,4906,Kolkata  ,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,12,paytm,Every 3 Months
1219,55.0,M,Mojaris,Footwear,5930, Ahmedabad ,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Paytm,Every 3 Months
1220,19.0,Male,T-Shirt,Clothing,1629,Vadodara,M,Gold,Winter,2.5,No,Next Day Air,Yes,Yes,35,Paytm,Bi-Weekly
1221,67.0,Male,Watch,Accessories,4917,BHOPAL,M,Green,Winter,,No,Express,Yes,Yes,36,phonepe,Quarterly
1222,18.0,Female,Saree,Clothing,5265,Surat  ,M,Red,Winter,4.5,No,Standard,Yes,Yes,3,Paytm,Quarterly
1223,58.0,Other,Jeans,Clothing,5224,JAIPUR,L,Magenta,Fall,3.4,No,Store Pickup,Yes,Yes,27, UPI ,Annually
1224,69.0,Female,,Clothing,1612,PATNA,L,Red,Winter,3.9,No,Free Shipping,Yes,Yes,21,debit card,Weekly
1225,62.0,M,Kurti,Clothing,3712,Surat,M,Yellow,Summer,3.7,No,Store Pickup,Yes,Yes,18,paytm,Weekly
1226,28.0,Female,Backpack,Accessories,7117,Lucknow,S,Turquoise,Fall,2.6,No,Free Shipping,Yes,Yes,16,Credit Card,Weekly
1227,53.0,male,Sandals,Footwear,7010,Indore,S,Cyan,Fall,3.4,No,Store Pickup,Yes,Yes,18,Debit Card,Bi-Weekly
1228,27.0,Female,Saree,Clothing,2685,Pune,L,Yellow,Spring,4.9,No,Store Pickup,Yes,Yes,19,debit card,Bi-Weekly
1229,55.0,female,Jacket,Outerwear,4129,Nagpur,S,Yellow,Winter,3.9,No,Express,Yes,Yes,1,,Annually
1230,34.0,female,Backpack,Accessories,4083,PUNE,XL,Maroon,Winter,3.6,No,Express,Yes,Yes,39,UPI,Annually
1231,25.0,M,Sunglasses,Accessories,6055,KOCHI,L,Brown,Spring,,No,Standard,Yes,Yes,49,PhonePe,Monthly
1232,66.0,Male,Shirt,Clothing,6031,SURAT,M,Gold,Spring,4.0,No,2-Day Shipping,Yes,Yes,43,cash,Fortnightly
1233,57.0,Male,Watch,Accessories,1668,pune,M,Charcoal,Summer,3.6,No,Free Shipping,Yes,Yes,31,NET BANKING,Every 3 Months
1234,46.0,Female,Kurta,Clothing,5420,Jaipur  ,L,Beige,Winter,,No,Next Day Air,Yes,Yes,40,CASH,Every 3 Months
1235,38.0,Male,Wallet,Accessories,7615,Agra,M,Indigo,Fall,4.1,No,Store Pickup,Yes,Yes,2,UPI,Bi-Weekly
1236,23.0,Male,Saree,Clothing,1750,INDORE,M,Red,Spring,3.0,No,Store Pickup,Yes,Yes,46,PhonePe,Every 3 Months
1237,42.0,Male,Sunglasses,Accessories,5063,Ahmedabad,M,White,Summer,4.4,No,Store Pickup,Yes,Yes,35,Google Pay,Every 3 Months
1238,25.0,male,Kurta,Clothing,6868,Vadodara,S,Charcoal,Spring,4.4,No,2-Day Shipping,Yes,Yes,42,credit card,Quarterly
1239,55.0,Other,Lehenga,Clothing,5872,vadodara,M,Violet,Winter,,No,Express,Yes,Yes,3,Net Banking,Fortnightly
1240,62.0,Female,Coat,Outerwear,2807,VARANASI,XL,Magenta,Spring,4.8,No,Standard,Yes,Yes,32,Debit Card,Every 3 Months
